139,0012574223104	-15,951386441985669	8
-144,7182938540778	-99,89991480097869	43
-19,959370604681244	58,8424382141562	5
159,9338791012617	7,26583373020415	8
-50,53860174994922	52,288655686176085	27
-31,999450188473517	54,66870426032709	23
-128,55702735378148	-100,17968204020148	34
-176,34975355027063	-102,05950287238429	8
156,79627512391437	-50,00925063073276	8
-50,3002856742717	49,798844539630046	36
-53,37601302219699	51,14200456008191	32
-55,13790722324937	70,0317433933882	34
-44,9002703859315	37,84503196689448	43
-58,00015368044586	50,33571657515535	24
-27,322279238793172	22,13370492075756	39
128,2606919285091	-22,592392740631247	9
150,98032545053218	-65,6563547355498	41
128,61147267182324	21,05945269058771	9
152,94446217888435	-6,395151221480576	12
167,65533304175676	1,9149052720341944	13
156,2463508204646	-33,602519210001304	20
-47,38155676309558	40,83463923311403	17
-182,33563772560836	-118,16139147808508	44
-156,97998056271018	-98,010140134286	36
-49,910008661171844	50,16825642716744	18
-66,94547763412392	28,750950788130073	17
147,30755782391896	29,861194591172115	11
169,59422767624807	14,999399989905928	6
160,97523318027473	1,9741905347280815	8
135,05196413154752	-34,28520407156459	36
-133,35696527124557	-102,55448464418727	5
-139,66117471071382	-92,70676950176062	43
-101,31891758100915	-94,75566895717499	15
-233,64654519514096	-109,77645029988966	11
162,47444350985765	21,930821856157834	46
146,92065247641253	1,8737223840281656	10
-32,15627351014931	44,40787592773455	41
150,36115477365058	-56,7962005993385	42
149,780259700238	7,968617633370567	27
-39,23878129850898	58,183259605557275	31
136,34214974282398	-40,71830167292747	27
150,50058784471938	-45,53859273766216	8
-199,62053491205376	-97,47949289445519	22
149,83023839247238	-9,438221907693979	21
-68,91495820538395	48,27627877710938	26
-154,4962633112045	-80,28671957305798	11
-47,23662333642587	45,48792989669098	39
-50,34129552036176	56,26019824073618	47
142,049581857035	-5,37033151707755	50
-168,63084889174746	-64,66302007782753	27
-79,17120136877334	19,658997923240204	49
-127,57889999487196	-91,97513286021008	12
163,05126447994184	-41,48633267230702	24
-112,80688368407274	-123,6813502713455	24
-124,50852249309216	-97,74902232255168	6
163,34402507601797	-13,266173834947285	5
139,97540894537846	-94,23662946968909	9
-102,0493145674015	-122,7925020960584	44
-25,621652463569053	35,06682727175055	20
-50,44787432620839	49,31454876802902	41
-91,94649089106454	-89,9559525432642	18
-188,45937021328427	-75,08374527486338	40
114,4291998028252	45,275868592967356	16
148,11584338712174	-26,719310406489303	33
-57,595531240167766	48,92730700600176	46
183,12516402478008	37,64998621879884	49
-35,88769403935544	43,874074247725545	32
146,1161877867192	-8,029973194929353	37
-39,995215738005584	66,4613213326841	38
143,41428857618672	42,50879235229111	42
-173,56429831661097	-77,12302070099238	31
155,44431495309325	-10,64024393546767	25
143,87526379685565	0,368575982559161	14
149,8422805056815	-9,608825307722865	46
144,53511527111095	13,301224109344087	47
-57,97056862767331	55,16403751512321	6
-168,16779648796663	-76,97780948438879	30
-51,89838623754063	50,226397209496184	28
-64,710644189552	47,97313257955815	29
-76,08938882634499	52,14398684789574	42
-156,23433566069218	-63,69626601381668	32
147,46759041827056	44,19507262542367	16
-50,02509333673328	49,965661674382346	49
143,36316615159694	-25,89960166236044	18
142,0137365378985	-17,822319212988944	6
150,45998468258813	-5,047087952251263	50
-123,8841121013501	-82,8710419827548	50
147,73510070819188	53,64728373306175	12
-116,27189595486473	-87,61126884533287	50
-31,815898324006746	90,00776524783578	25
-48,48783392529976	47,405058418204405	35
-152,8815538137483	-97,33011577086035	13
-76,6328723142723	14,455705388031724	32
-149,84055021656215	-100,05922903703946	49
-145,48858557419626	-105,45474189058044	24
-41,683418902831505	75,41353420375833	16
-61,60036620015167	-122,13624763714834	40
-77,30069525974062	53,79466589402455	37
-171,25774782168835	-91,97493970350772	12
169,4637196577814	-18,51315652292687	49
-88,41596628766034	-63,58837511161871	44
-37,029187733076796	29,912006314538786	13
144,15838199457104	39,388388482731045	15
-30,320195670763866	17,40125318242142	23
-101,06663442081512	-104,28055004107419	43
-199,729518545924	-95,70531520944833	50
144,61915932504368	1,189584454223228	11
-148,38380774014502	-93,78438857995994	42
131,15277264600024	25,602512440997327	38
-148,68827482622632	-102,42238649392233	31
